"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
35.128333,0.003072,1,8,1,1024,1,1,18,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_1$248(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1072
35.128522,0.003040,1,8,1,1024,1,1,20,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_2$247(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1075
35.128708,0.003040,1,10,1,1024,1,1,24,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_3$246(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1078
35.129046,0.002784,46,1,1,128,1,1,16,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::zero3_gpu_kernel$243(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1083
35.129580,0.010048,9,9,1,10,1,1,40,0,6.070312,,,,,"TITAN V (0)","1","7","cudapy::__main__::interp_gpu_kernel$241(Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, int, int, int, int, int, int, int, int)",1090
35.130268,0.010176,16,16,1,18,1,1,56,0,4.046875,,,,,"TITAN V (0)","1","7","cudapy::__main__::resid_gpu_kernel$249(Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, int, int, int, int, int)",1099
35.130464,0.003104,1,16,1,1024,1,1,18,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_1$248(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1102
35.130654,0.003072,1,16,1,1024,1,1,20,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_2$247(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1105
35.130843,0.003072,1,18,1,1024,1,1,24,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_3$246(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1108
35.131400,0.010048,16,16,1,18,1,1,56,0,4.046875,,,,,"TITAN V (0)","1","7","cudapy::__main__::psinv_gpu_kernel$242(Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, int, int, int, int, int)",1115
35.131592,0.003136,1,16,1,1024,1,1,18,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_1$248(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1118
35.131782,0.003072,1,16,1,1024,1,1,20,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_2$247(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1121
35.131969,0.003072,1,18,1,1024,1,1,24,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_3$246(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1124
35.132308,0.003200,308,1,1,128,1,1,16,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::zero3_gpu_kernel$243(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1129
35.132849,0.010016,17,17,1,18,1,1,40,0,6.070312,,,,,"TITAN V (0)","1","7","cudapy::__main__::interp_gpu_kernel$241(Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, int, int, int, int, int, int, int, int)",1136
35.133537,0.010016,32,32,1,34,1,1,56,0,4.046875,,,,,"TITAN V (0)","1","7","cudapy::__main__::resid_gpu_kernel$249(Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, int, int, int, int, int)",1145
35.133731,0.003232,1,32,1,1024,1,1,18,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_1$248(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1148
35.133922,0.003104,1,32,1,1024,1,1,20,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_2$247(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1151
35.134113,0.003104,1,34,1,1024,1,1,24,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_3$246(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1154
35.134659,0.010144,32,32,1,34,1,1,56,0,4.046875,,,,,"TITAN V (0)","1","7","cudapy::__main__::psinv_gpu_kernel$242(Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, int, int, int, int, int)",1161
35.134850,0.003200,1,32,1,1024,1,1,18,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_1$248(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1164
35.135037,0.003072,1,32,1,1024,1,1,20,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_2$247(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1167
35.135233,0.003072,1,34,1,1024,1,1,24,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_3$246(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1170
35.135574,0.006464,2247,1,1,128,1,1,16,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::zero3_gpu_kernel$243(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1175
35.136110,0.010304,33,33,1,34,1,1,40,0,6.070312,,,,,"TITAN V (0)","1","7","cudapy::__main__::interp_gpu_kernel$241(Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, int, int, int, int, int, int, int, int)",1182
35.136795,0.021632,64,64,1,66,1,1,56,0,4.046875,,,,,"TITAN V (0)","1","7","cudapy::__main__::resid_gpu_kernel$249(Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, int, int, int, int, int)",1191
35.136986,0.003840,1,64,1,1024,1,1,18,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_1$248(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1194
35.137177,0.003584,1,64,1,1024,1,1,20,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_2$247(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1197
35.137363,0.003200,1,66,1,1024,1,1,24,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_3$246(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1200
35.137912,0.020992,64,64,1,66,1,1,56,0,4.046875,,,,,"TITAN V (0)","1","7","cudapy::__main__::psinv_gpu_kernel$242(Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, int, int, int, int, int)",1207
35.138104,0.003904,1,64,1,1024,1,1,18,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_1$248(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1210
35.138291,0.003296,1,64,1,1024,1,1,20,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_2$247(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1213
35.138477,0.003264,1,66,1,1024,1,1,24,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_3$246(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1216
35.138818,0.030656,17165,1,1,128,1,1,16,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::zero3_gpu_kernel$243(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1221
35.139366,0.080735,65,65,1,66,1,1,40,0,6.070312,,,,,"TITAN V (0)","1","7","cudapy::__main__::interp_gpu_kernel$241(Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, int, int, int, int, int, int, int, int)",1228
35.140057,0.131519,128,128,1,130,1,1,56,0,4.046875,,,,,"TITAN V (0)","1","7","cudapy::__main__::resid_gpu_kernel$249(Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, int, int, int, int, int)",1237
35.140249,0.009696,1,128,1,1024,1,1,18,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_1$248(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1240
35.140441,0.004896,1,128,1,1024,1,1,20,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_2$247(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1243
35.140627,0.004224,1,130,1,1024,1,1,24,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_3$246(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1246
35.141168,0.132479,128,128,1,130,1,1,56,0,4.046875,,,,,"TITAN V (0)","1","7","cudapy::__main__::psinv_gpu_kernel$242(Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, Array<double, int=1, A, mutable, aligned>, int, int, int, int, int)",1253
35.141358,0.009504,1,128,1,1024,1,1,18,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_1$248(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1256
35.141552,0.005056,1,128,1,1024,1,1,20,0,0.000000,,,,,"TITAN V (0)","1","7","cudapy::__main__::comm3_gpu_kernel_2$247(Array<double, int=1, A, mutable, aligned>, int, int, int, int)",1259
