CG;CPP-SERIAL;B;75000;75;1;0;112.01631000
CG;CPP-CUDA;B;75000;75;0;1;0.76088100
CG;PYTHON-CUDA;C;150000;75;0;1;4.29206419
CG;CPP-CUDA;B;75000;75;0;1;0.75618500
CG;CPP-OPENACC;B;75000;75;0;1;1.01009600
CG;CPP-CUDA;C;150000;75;0;1;1.83053600
CG;PYTHON-CUDA;C;150000;75;0;1;4.33267879
CG;CPP-CUDA;C;150000;75;0;1;1.82868900
CG;PYTHON-SERIAL;C;150000;75;1;0;422.67952538
CG;PYTHON-CUDA;B;75000;75;0;1;2.93418169
CG;PYTHON-SERIAL;B;75000;75;1;0;159.08691382
CG;PYTHON-CUDA;B;75000;75;0;1;3.08935332
CG;CPP-CUDA;C;150000;75;0;1;1.82183300
CG;PYTHON-CUDA;B;75000;75;0;1;2.87941670
CG;CPP-OPENACC;C;150000;75;0;1;2.05400500
CG;PYTHON-SERIAL;C;150000;75;1;0;434.38435817
CG;PYTHON-SERIAL;C;150000;75;1;0;420.77107763
CG;CPP-SERIAL;B;75000;75;1;0;112.25670300
CG;PYTHON-CUDA;B;75000;75;0;1;2.85181141
CG;CPP-OPENACC;B;75000;75;0;1;0.98839800
CG;PYTHON-CUDA;C;150000;75;0;1;4.34231973
CG;CPP-SERIAL;C;150000;75;1;0;318.77898800
CG;CPP-SERIAL;C;150000;75;1;0;319.41520100
CG;PYTHON-SERIAL;C;150000;75;1;0;436.81533074
CG;PYTHON-SERIAL;C;150000;75;1;0;418.94944859
CG;PYTHON-SERIAL;B;75000;75;1;0;164.78783941
CG;PYTHON-SERIAL;C;150000;75;1;0;430.54587770
CG;CPP-SERIAL;C;150000;75;1;0;319.08434400
CG;CPP-SERIAL;B;75000;75;1;0;111.94170300
CG;PYTHON-CUDA;B;75000;75;0;1;2.89303637
CG;PYTHON-SERIAL;C;150000;75;1;0;432.17215037
CG;PYTHON-SERIAL;B;75000;75;1;0;164.85000515
CG;PYTHON-CUDA;C;150000;75;0;1;4.28493690
CG;CPP-CUDA;C;150000;75;0;1;1.83072700
CG;PYTHON-CUDA;B;75000;75;0;1;2.84944439
CG;PYTHON-SERIAL;B;75000;75;1;0;164.72634196
CG;CPP-OPENACC;C;150000;75;0;1;2.05960600
CG;CPP-CUDA;C;150000;75;0;1;1.82688600
CG;PYTHON-SERIAL;C;150000;75;1;0;429.49473882
CG;CPP-SERIAL;C;150000;75;1;0;318.23119000
CG;CPP-SERIAL;C;150000;75;1;0;319.11936400
CG;PYTHON-CUDA;B;75000;75;0;1;2.85166407
CG;CPP-CUDA;C;150000;75;0;1;1.82949300
CG;CPP-SERIAL;C;150000;75;1;0;318.34639000
CG;PYTHON-CUDA;C;150000;75;0;1;4.32054520
CG;CPP-CUDA;C;150000;75;0;1;1.81315600
CG;PYTHON-CUDA;B;75000;75;0;1;2.87188458
CG;CPP-OPENACC;C;150000;75;0;1;2.05354800
CG;PYTHON-CUDA;B;75000;75;0;1;2.85909867
CG;PYTHON-SERIAL;C;150000;75;1;0;434.77283359
CG;CPP-CUDA;C;150000;75;0;1;1.83518600
CG;PYTHON-CUDA;B;75000;75;0;1;2.86631942
CG;PYTHON-SERIAL;B;75000;75;1;0;164.76988554
CG;CPP-SERIAL;C;150000;75;1;0;318.66850400
CG;CPP-SERIAL;C;150000;75;1;0;319.18888400
CG;PYTHON-CUDA;C;150000;75;0;1;4.31349540
CG;CPP-OPENACC;B;75000;75;0;1;0.98465900
CG;PYTHON-SERIAL;B;75000;75;1;0;164.26185536
CG;PYTHON-CUDA;C;150000;75;0;1;4.32442093
CG;CPP-CUDA;C;150000;75;0;1;1.82270000
CG;CPP-SERIAL;B;75000;75;1;0;112.28573600
CG;PYTHON-SERIAL;C;150000;75;1;0;423.14379597
CG;PYTHON-CUDA;C;150000;75;0;1;4.31492615
CG;CPP-SERIAL;B;75000;75;1;0;112.14936000
CG;PYTHON-CUDA;B;75000;75;0;1;2.90411592
CG;CPP-CUDA;C;150000;75;0;1;1.82917700
CG;CPP-CUDA;B;75000;75;0;1;0.75465200
CG;CPP-SERIAL;B;75000;75;1;0;112.05916900
CG;CPP-OPENACC;B;75000;75;0;1;0.99444400
CG;CPP-OPENACC;C;150000;75;0;1;2.05087700
CG;CPP-OPENACC;C;150000;75;0;1;2.05482100
CG;PYTHON-SERIAL;C;150000;75;1;0;425.81286025
CG;CPP-OPENACC;C;150000;75;0;1;2.05892900
CG;CPP-OPENACC;C;150000;75;0;1;2.05931900
CG;PYTHON-CUDA;B;75000;75;0;1;2.84289503
CG;CPP-CUDA;C;150000;75;0;1;1.82709300
CG;CPP-OPENACC;C;150000;75;0;1;2.05252100
CG;CPP-OPENACC;B;75000;75;0;1;0.99483500
CG;PYTHON-CUDA;C;150000;75;0;1;4.34143353
CG;PYTHON-SERIAL;B;75000;75;1;0;163.87604260
CG;PYTHON-CUDA;C;150000;75;0;1;4.30640244
CG;CPP-SERIAL;B;75000;75;1;0;112.02093000
CG;PYTHON-SERIAL;B;75000;75;1;0;165.12434793
CG;PYTHON-CUDA;C;150000;75;0;1;4.30681205
CG;CPP-SERIAL;B;75000;75;1;0;111.96637400
CG;CPP-SERIAL;C;150000;75;1;0;319.11757200
CG;CPP-OPENACC;C;150000;75;0;1;2.04522800
CG;CPP-CUDA;C;150000;75;0;1;1.81606200
CG;CPP-SERIAL;B;75000;75;1;0;112.40954900
CG;CPP-SERIAL;B;75000;75;1;0;112.13324600
CG;CPP-CUDA;C;150000;75;0;1;1.82049400
CG;CPP-CUDA;B;75000;75;0;1;0.75663400
CG;CPP-CUDA;C;150000;75;0;1;1.81808100
CG;CPP-OPENACC;C;150000;75;0;1;2.05643000
CG;PYTHON-CUDA;B;75000;75;0;1;2.85769033
CG;PYTHON-CUDA;C;150000;75;0;1;4.29678011
CG;CPP-CUDA;C;150000;75;0;1;1.82294900
CG;PYTHON-SERIAL;B;75000;75;1;0;160.78164172
CG;CPP-OPENACC;C;150000;75;0;1;2.05750800
CG;PYTHON-CUDA;B;75000;75;0;1;2.83771491
CG;PYTHON-CUDA;C;150000;75;0;1;4.21902537
CG;CPP-CUDA;C;150000;75;0;1;1.83464700
CG;CPP-CUDA;B;75000;75;0;1;0.75370800
CG;CPP-CUDA;B;75000;75;0;1;0.76414900
CG;PYTHON-SERIAL;B;75000;75;1;0;165.70948458
CG;PYTHON-SERIAL;B;75000;75;1;0;164.65082240
CG;CPP-OPENACC;C;150000;75;0;1;2.05217800
CG;PYTHON-SERIAL;C;150000;75;1;0;421.90014434
CG;PYTHON-SERIAL;B;75000;75;1;0;165.01688623
CG;CPP-OPENACC;B;75000;75;0;1;0.98314900
CG;CPP-CUDA;B;75000;75;0;1;0.75818400
CG;PYTHON-SERIAL;C;150000;75;1;0;435.89091587
CG;CPP-CUDA;C;150000;75;0;1;1.82292500
CG;CPP-CUDA;C;150000;75;0;1;1.82282100
CG;CPP-OPENACC;C;150000;75;0;1;2.05479800
CG;PYTHON-SERIAL;B;75000;75;1;0;163.97492528
CG;PYTHON-CUDA;C;150000;75;0;1;4.33130908
CG;CPP-CUDA;C;150000;75;0;1;1.82212900
CG;PYTHON-SERIAL;C;150000;75;1;0;427.42627263
CG;CPP-CUDA;B;75000;75;0;1;0.75436400
CG;CPP-SERIAL;B;75000;75;1;0;112.01540300
CG;PYTHON-SERIAL;C;150000;75;1;0;434.94377208
CG;CPP-SERIAL;B;75000;75;1;0;112.13878400
CG;CPP-SERIAL;B;75000;75;1;0;112.36721500
CG;PYTHON-SERIAL;C;150000;75;1;0;418.93946624
CG;CPP-SERIAL;C;150000;75;1;0;318.06139000
CG;PYTHON-CUDA;B;75000;75;0;1;2.88993692
CG;PYTHON-SERIAL;C;150000;75;1;0;422.69238257
CG;CPP-SERIAL;B;75000;75;1;0;114.26623900
CG;PYTHON-CUDA;C;150000;75;0;1;4.31353974
CG;PYTHON-CUDA;B;75000;75;0;1;2.86370349
CG;CPP-CUDA;B;75000;75;0;1;0.74946300
CG;CPP-SERIAL;C;150000;75;1;0;318.38550400
CG;CPP-SERIAL;C;150000;75;1;0;319.12381600
CG;CPP-CUDA;B;75000;75;0;1;0.75277600
CG;CPP-SERIAL;B;75000;75;1;0;112.05528100
CG;CPP-SERIAL;B;75000;75;1;0;112.06633800
CG;PYTHON-CUDA;B;75000;75;0;1;2.92122054
CG;CPP-OPENACC;B;75000;75;0;1;0.97415400
CG;CPP-OPENACC;B;75000;75;0;1;0.97637000
CG;PYTHON-CUDA;B;75000;75;0;1;2.91114259
CG;PYTHON-CUDA;B;75000;75;0;1;2.87480998
CG;CPP-CUDA;C;150000;75;0;1;1.82246700
CG;CPP-OPENACC;B;75000;75;0;1;0.98743400
CG;PYTHON-CUDA;B;75000;75;0;1;2.87453771
CG;CPP-OPENACC;C;150000;75;0;1;2.04634000
CG;PYTHON-SERIAL;B;75000;75;1;0;164.21097612
CG;CPP-CUDA;B;75000;75;0;1;0.75715800
CG;CPP-SERIAL;B;75000;75;1;0;112.13807500
CG;CPP-SERIAL;C;150000;75;1;0;319.48984300
CG;CPP-CUDA;C;150000;75;0;1;1.81875100
CG;CPP-OPENACC;C;150000;75;0;1;2.05640100
CG;CPP-CUDA;B;75000;75;0;1;0.76429000
CG;CPP-OPENACC;B;75000;75;0;1;0.97393600
CG;CPP-SERIAL;B;75000;75;1;0;112.14360500
CG;CPP-SERIAL;B;75000;75;1;0;112.46991300
CG;CPP-SERIAL;C;150000;75;1;0;318.41504400
CG;CPP-SERIAL;C;150000;75;1;0;318.00827200
CG;CPP-OPENACC;B;75000;75;0;1;0.98141000
CG;PYTHON-CUDA;C;150000;75;0;1;4.34160137
CG;CPP-SERIAL;C;150000;75;1;0;318.37185900
CG;PYTHON-SERIAL;C;150000;75;1;0;424.05864239
CG;CPP-CUDA;B;75000;75;0;1;0.75154400
CG;PYTHON-CUDA;C;150000;75;0;1;4.31119633
CG;PYTHON-SERIAL;C;150000;75;1;0;435.34298205
CG;CPP-OPENACC;C;150000;75;0;1;2.05842800
CG;CPP-CUDA;C;150000;75;0;1;1.82386200
CG;CPP-OPENACC;B;75000;75;0;1;0.99296600
CG;CPP-OPENACC;C;150000;75;0;1;2.05462800
CG;CPP-OPENACC;C;150000;75;0;1;2.06480100
CG;CPP-CUDA;C;150000;75;0;1;1.82121900
CG;CPP-CUDA;B;75000;75;0;1;0.75231100
CG;CPP-SERIAL;B;75000;75;1;0;111.96248800
CG;PYTHON-CUDA;B;75000;75;0;1;2.88810658
CG;CPP-OPENACC;B;75000;75;0;1;0.98434700
CG;PYTHON-SERIAL;C;150000;75;1;0;437.15029073
CG;CPP-CUDA;C;150000;75;0;1;1.81721200
CG;PYTHON-CUDA;C;150000;75;0;1;4.30039525
CG;PYTHON-SERIAL;B;75000;75;1;0;164.60216212
CG;CPP-CUDA;B;75000;75;0;1;0.76287500
CG;PYTHON-CUDA;B;75000;75;0;1;2.85388541
CG;CPP-CUDA;B;75000;75;0;1;0.75479700
CG;CPP-OPENACC;C;150000;75;0;1;2.05712300
CG;CPP-SERIAL;B;75000;75;1;0;112.38124100
CG;CPP-CUDA;B;75000;75;0;1;0.75221300
CG;CPP-CUDA;B;75000;75;0;1;0.75180900
CG;CPP-OPENACC;B;75000;75;0;1;0.97769400
CG;PYTHON-SERIAL;B;75000;75;1;0;164.13938618
CG;PYTHON-SERIAL;C;150000;75;1;0;420.76899886
CG;CPP-OPENACC;C;150000;75;0;1;2.05562400
CG;CPP-SERIAL;C;150000;75;1;0;318.53886900
CG;PYTHON-CUDA;C;150000;75;0;1;4.33159399
CG;CPP-OPENACC;C;150000;75;0;1;2.05321600
CG;CPP-CUDA;C;150000;75;0;1;1.81983300
CG;PYTHON-CUDA;B;75000;75;0;1;2.87251759
CG;CPP-CUDA;B;75000;75;0;1;0.75031200
CG;PYTHON-SERIAL;C;150000;75;1;0;419.76788116
CG;CPP-SERIAL;C;150000;75;1;0;319.15649300
CG;PYTHON-CUDA;B;75000;75;0;1;2.83743477
CG;PYTHON-SERIAL;B;75000;75;1;0;163.33261967
CG;PYTHON-SERIAL;B;75000;75;1;0;160.45652270
CG;PYTHON-CUDA;C;150000;75;0;1;4.32546806
CG;CPP-OPENACC;B;75000;75;0;1;0.98658800
CG;PYTHON-CUDA;B;75000;75;0;1;2.88122201
CG;CPP-OPENACC;B;75000;75;0;1;0.98312600
CG;PYTHON-SERIAL;C;150000;75;1;0;433.63743520
CG;PYTHON-SERIAL;B;75000;75;1;0;164.02846694
CG;CPP-OPENACC;C;150000;75;0;1;2.06107400
EP;CPP-CUDA;B;2^30;1;0;1;0.10144800
EP;PYTHON-CUDA;C;2^32;1;0;1;0.35932851
EP;PYTHON-SERIAL;B;2^30;1;1;0;130.26573586
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10837531
EP;CPP-CUDA;B;2^30;1;0;1;0.10160900
EP;PYTHON-SERIAL;B;2^30;1;1;0;129.61024809
EP;PYTHON-CUDA;C;2^32;1;0;1;0.35636187
EP;CPP-CUDA;C;2^32;1;0;1;0.38432700
EP;PYTHON-SERIAL;B;2^30;1;1;0;130.06543374
EP;PYTHON-SERIAL;C;2^32;1;1;0;521.23191428
EP;CPP-CUDA;B;2^30;1;0;1;0.10146600
EP;CPP-SERIAL;C;2^32;1;1;0;569.32072800
EP;CPP-CUDA;C;2^32;1;0;1;0.38433700
EP;CPP-CUDA;C;2^32;1;0;1;0.38444900
EP;CPP-CUDA;B;2^30;1;0;1;0.10158900
EP;CPP-CUDA;B;2^30;1;0;1;0.10088900
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10832047
EP;PYTHON-SERIAL;B;2^30;1;1;0;129.71998000
EP;PYTHON-SERIAL;C;2^32;1;1;0;518.19912720
EP;CPP-OPENACC;B;2^30;1;0;1;0.66868100
EP;CPP-CUDA;B;2^30;1;0;1;0.10105200
EP;PYTHON-SERIAL;C;2^32;1;1;0;518.05878472
EP;CPP-OPENACC;B;2^30;1;0;1;0.66739300
EP;PYTHON-CUDA;C;2^32;1;0;1;0.35931921
EP;CPP-SERIAL;C;2^32;1;1;0;569.22645900
EP;PYTHON-SERIAL;C;2^32;1;1;0;517.72016525
EP;PYTHON-SERIAL;C;2^32;1;1;0;518.87455368
EP;CPP-OPENACC;B;2^30;1;0;1;0.66760300
EP;CPP-SERIAL;C;2^32;1;1;0;569.28962300
EP;CPP-CUDA;B;2^30;1;0;1;0.10143600
EP;PYTHON-SERIAL;C;2^32;1;1;0;518.01118779
EP;CPP-SERIAL;B;2^30;1;1;0;142.25394000
EP;CPP-SERIAL;C;2^32;1;1;0;569.44859300
EP;CPP-SERIAL;B;2^30;1;1;0;142.62627000
EP;CPP-SERIAL;C;2^32;1;1;0;569.33898700
EP;PYTHON-SERIAL;C;2^32;1;1;0;517.96601152
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10708857
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10838366
EP;CPP-SERIAL;C;2^32;1;1;0;569.08908900
EP;CPP-SERIAL;B;2^30;1;1;0;142.54719400
EP;CPP-OPENACC;C;2^32;1;0;1;2.54175900
EP;CPP-OPENACC;C;2^32;1;0;1;2.54270000
EP;PYTHON-SERIAL;C;2^32;1;1;0;518.37299061
EP;PYTHON-CUDA;C;2^32;1;0;1;0.35959816
EP;PYTHON-SERIAL;B;2^30;1;1;0;130.00364113
EP;CPP-CUDA;B;2^30;1;0;1;0.10067200
EP;CPP-SERIAL;B;2^30;1;1;0;142.52965000
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10842586
EP;CPP-CUDA;C;2^32;1;0;1;0.38465300
EP;CPP-OPENACC;C;2^32;1;0;1;2.54197000
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10837412
EP;CPP-SERIAL;B;2^30;1;1;0;142.49641300
EP;PYTHON-SERIAL;B;2^30;1;1;0;130.15985918
EP;CPP-OPENACC;C;2^32;1;0;1;2.53846100
EP;CPP-SERIAL;B;2^30;1;1;0;142.50309900
EP;PYTHON-SERIAL;B;2^30;1;1;0;129.54427457
EP;CPP-SERIAL;C;2^32;1;1;0;569.16730300
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10839081
EP;PYTHON-CUDA;C;2^32;1;0;1;0.35921383
EP;CPP-SERIAL;B;2^30;1;1;0;142.23705400
EP;CPP-CUDA;B;2^30;1;0;1;0.10108400
EP;CPP-OPENACC;B;2^30;1;0;1;0.66890500
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10809779
EP;CPP-SERIAL;B;2^30;1;1;0;142.51617500
EP;PYTHON-SERIAL;C;2^32;1;1;0;517.05554581
EP;PYTHON-SERIAL;C;2^32;1;1;0;518.14722419
EP;PYTHON-SERIAL;B;2^30;1;1;0;129.77174926
EP;CPP-CUDA;B;2^30;1;0;1;0.10052500
EP;CPP-SERIAL;C;2^32;1;1;0;569.36574000
EP;PYTHON-CUDA;C;2^32;1;0;1;0.35898495
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10682654
EP;PYTHON-CUDA;C;2^32;1;0;1;0.35951328
EP;CPP-SERIAL;B;2^30;1;1;0;142.23185100
EP;PYTHON-SERIAL;B;2^30;1;1;0;129.65650606
EP;PYTHON-SERIAL;B;2^30;1;1;0;129.54640412
EP;PYTHON-SERIAL;C;2^32;1;1;0;517.84308124
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10832930
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10831094
EP;CPP-OPENACC;C;2^32;1;0;1;2.54170300
EP;CPP-SERIAL;B;2^30;1;1;0;142.49206400
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10827923
EP;CPP-OPENACC;C;2^32;1;0;1;2.53896900
EP;CPP-CUDA;B;2^30;1;0;1;0.10151900
EP;PYTHON-SERIAL;C;2^32;1;1;0;517.91256309
EP;CPP-OPENACC;B;2^30;1;0;1;0.67353800
EP;CPP-OPENACC;B;2^30;1;0;1;0.66807900
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10832977
EP;CPP-OPENACC;B;2^30;1;0;1;0.66854900
EP;CPP-CUDA;B;2^30;1;0;1;0.10094300
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10835528
EP;CPP-SERIAL;C;2^32;1;1;0;569.19954600
EP;CPP-OPENACC;C;2^32;1;0;1;2.54011300
EP;CPP-OPENACC;C;2^32;1;0;1;2.54583000
EP;PYTHON-SERIAL;B;2^30;1;1;0;130.18079495
EP;CPP-SERIAL;C;2^32;1;1;0;569.15210500
EP;CPP-CUDA;C;2^32;1;0;1;0.38475900
EP;PYTHON-SERIAL;B;2^30;1;1;0;129.77129745
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10818601
EP;CPP-CUDA;B;2^30;1;0;1;0.10097800
EP;PYTHON-SERIAL;B;2^30;1;1;0;129.75474930
EP;CPP-CUDA;B;2^30;1;0;1;0.10154500
EP;PYTHON-CUDA;C;2^32;1;0;1;0.35905266
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10832977
EP;CPP-CUDA;C;2^32;1;0;1;0.38448300
EP;CPP-SERIAL;B;2^30;1;1;0;142.34211900
EP;PYTHON-CUDA;C;2^32;1;0;1;0.35628915
EP;CPP-SERIAL;B;2^30;1;1;0;142.52277600
EP;CPP-CUDA;C;2^32;1;0;1;0.38456500
EP;PYTHON-CUDA;C;2^32;1;0;1;0.35614705
EP;CPP-SERIAL;B;2^30;1;1;0;142.50004700
EP;PYTHON-SERIAL;B;2^30;1;1;0;129.69110799
EP;CPP-CUDA;C;2^32;1;0;1;0.38416300
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10841346
EP;PYTHON-SERIAL;C;2^32;1;1;0;517.92595029
EP;CPP-OPENACC;B;2^30;1;0;1;0.66927300
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10813236
EP;CPP-CUDA;B;2^30;1;0;1;0.10086300
EP;PYTHON-SERIAL;B;2^30;1;1;0;129.60464191
EP;CPP-CUDA;B;2^30;1;0;1;0.10028600
EP;PYTHON-CUDA;C;2^32;1;0;1;0.35933733
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10837531
EP;PYTHON-SERIAL;C;2^32;1;1;0;517.69488835
EP;CPP-CUDA;C;2^32;1;0;1;0.38458700
EP;PYTHON-SERIAL;B;2^30;1;1;0;129.87063384
EP;CPP-OPENACC;B;2^30;1;0;1;0.66746100
EP;PYTHON-SERIAL;C;2^32;1;1;0;520.02468586
EP;CPP-SERIAL;C;2^32;1;1;0;569.16043100
EP;CPP-OPENACC;B;2^30;1;0;1;0.66789300
EP;PYTHON-CUDA;C;2^32;1;0;1;0.35636330
EP;CPP-SERIAL;C;2^32;1;1;0;569.98793900
EP;CPP-CUDA;C;2^32;1;0;1;0.38421300
EP;CPP-CUDA;B;2^30;1;0;1;0.10096000
EP;CPP-SERIAL;B;2^30;1;1;0;142.51349500
EP;CPP-CUDA;B;2^30;1;0;1;0.10135900
EP;PYTHON-CUDA;B;2^30;1;0;1;0.10748076
EP;CPP-OPENACC;C;2^32;1;0;1;2.54751100
EP;CPP-CUDA;B;2^30;1;0;1;0.10097100
EP;CPP-SERIAL;B;2^30;1;1;0;142.52801000
EP;CPP-OPENACC;C;2^32;1;0;1;2.54335400
EP;CPP-CUDA;B;2^30;1;0;1;0.10069500
EP;PYTHON-CUDA;C;2^32;1;0;1;0.35653257
EP;CPP-OPENACC;C;2^32;1;0;1;2.54411400
EP;PYTHON-CUDA;C;2^32;1;0;1;0.35630822
EP;CPP-OPENACC;B;2^30;1;0;1;0.67475200
EP;CPP-CUDA;B;2^30;1;0;1;0.10149200
EP;CPP-SERIAL;C;2^32;1;1;0;568.96092700
EP;CPP-SERIAL;B;2^30;1;1;0;142.26606800
EP;PYTHON-SERIAL;B;2^30;1;1;0;129.54493475
EP;PYTHON-SERIAL;C;2^32;1;1;0;517.43611264
EP;CPP-SERIAL;B;2^30;1;1;0;142.49016400
EP;PYTHON-SERIAL;B;2^30;1;1;0;129.83383656
EP;CPP-SERIAL;C;2^32;1;1;0;569.21280600
EP;CPP-CUDA;B;2^30;1;0;1;0.10147900
EP;PYTHON-CUDA;C;2^32;1;0;1;0.35990620
EP;CPP-OPENACC;C;2^32;1;0;1;2.55137400
